,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
19,0.7940826892852784,0.02778163409096501,4.159382629394531,0.04029222837422545,0.033,260,"{'learning_rate': 0.033, 'n_estimators': 260}",0.033491622019055,0.033776787771268704,0.03300665378516772,0.03340271673288891,0.032430209445013326,0.03322159795067873,0.0004661436492852913,20
20,0.8640841007232666,0.030586955862018976,4.1946124076843265,0.03488878553080388,0.033,280,"{'learning_rate': 0.033, 'n_estimators': 280}",0.03347626906988473,0.03374887871559851,0.0329828992322886,0.03337315051176114,0.03239610857961309,0.03319546122182922,0.00046922163200588613,26
21,0.7631179809570312,0.006999500343065923,4.1762312889099125,0.02076082519077061,0.034,240,"{'learning_rate': 0.034, 'n_estimators': 240}",0.03352359306833504,0.0338199968378584,0.0330146834202915,0.03341840156446083,0.03246626340534944,0.033248587659259046,0.0004685542909996107,13
22,0.7972478866577148,0.032229484840805435,4.20578932762146,0.029241029145004278,0.034,260,"{'learning_rate': 0.034, 'n_estimators': 260}",0.03349196558896201,0.03378237905496237,0.03298067606464441,0.033377131431926076,0.03242006672398159,0.033210443772895296,0.00047151635277521665,23
23,0.890865421295166,0.011810013988696069,4.376710271835327,0.18482808830643635,0.034,280,"{'learning_rate': 0.034, 'n_estimators': 280}",0.0334546199441683,0.033755237752814915,0.03294508178072663,0.033349316964486724,0.03237862087610342,0.03317657546366,0.0004758821814650443,28
24,0.757261085510254,0.03682529192961,4.229773283004761,0.03319829664634221,0.035,240,"{'learning_rate': 0.035, 'n_estimators': 240}",0.03352607626444551,0.03377433697541869,0.03299004531211217,0.03342569236820553,0.03242667194685306,0.03322856457340699,0.0004743760767818179,18
25,0.8282413959503174,0.03045642909910408,4.224300765991211,0.036815308326287224,0.035,260,"{'learning_rate': 0.035, 'n_estimators': 260}",0.03349033445799175,0.03374346760158707,0.032963863844198485,0.033379431878771806,0.03238465197648722,0.03319234995180727,0.0004758375768952911,27
26,0.8870614051818848,0.05968305058227268,4.363804483413697,0.145842758184337,0.035,280,"{'learning_rate': 0.035, 'n_estimators': 280}",0.03347228523405436,0.033711164302876816,0.03293813904534664,0.033347618517469375,0.03233858711285519,0.03316155884252048,0.0004817539057835913,30
27,0.7853531837463379,0.029773224512611853,4.289546251296997,0.0348078871932629,0.036000000000000004,240,"{'learning_rate': 0.036000000000000004, 'n_estimators': 240}",0.03352186345432737,0.0337836429118853,0.03303216843102286,0.03340600167934505,0.03242456682963577,0.03323364866124327,0.0004712694980470531,16
28,0.803692626953125,0.03189668115665487,4.268222951889038,0.1139899480479189,0.036000000000000004,260,"{'learning_rate': 0.036000000000000004, 'n_estimators': 260}",0.03348741828506191,0.03375177978607818,0.03299761525899043,0.033358171594682864,0.03238888220979502,0.03319677342692168,0.0004713614441993103,25
29,0.8476656436920166,0.024314535327325346,4.239765548706055,0.03142208108274914,0.036000000000000004,280,"{'learning_rate': 0.036000000000000004, 'n_estimators': 280}",0.033465755206091886,0.03371658175809221,0.03298472253624887,0.033322186812609025,0.03234712487916227,0.033167274238440854,0.0004734548849318368,29
